Package ID,Strategy ID,Functional Location,Action ID,Description,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan,Action Basis,Tmp
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A020,Inspect internals of vibration switch for component security,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A019,Inspect cabling and glanding for wear or deterioration of cable,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A021,Manually trip switch and confirm alarm functions correctly,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A014,Clean the grease outlet of purged,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A01,Erect mobile scaffold to access belt drive,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A012,Clean old grease from the drain opening,1,Y,1,0,,,2251905.docx,1
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A03,"Inspect belt for cracks, fraying and missing teeth",1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A06,Check and adjust the belt tension as required.,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A013,Re-grease motor bearings,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A07,Install belt guards after belt inspection,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A016,Replace the drain plug,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A09,Check for leaking grease lines and repair if required,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A015,Inspect purged grease for evidence of metal particles or contamination,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A010,"Clear the drain plug, grease nipple and grease gun nozzle to prevent introducing contaminants or abrasives into the bearing",1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A05,Inspect pulleys for excessive wear,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A011,Remove the drain plug and using a metal rod,1,Y,1,0,,,2251905.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A04,Replace belt if tooth thickness is less than 75% of new or is worn by required,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - Compressor Package 3,GIDG COMP 1010-E-002,1010-E-002,Cooler-Compressor-GIDG_A08,Re-grease fan mast bearings if grease nipple fitted,1,Y,4,0,,,2223330.docx,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A01,Check Compressor crank case lube oil level and the header tank level (fill as required),2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A06,Check lube oil filter DP,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A05,Check oil level in lubricator box,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A03,Check Engine crank case lube oil level and the header tank level (fill as required),2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A016,Check for frayed or broken drive belts,1,W,44,1,1010-KX-001 1W-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A017,Inspect safety guards for security,1,W,44,1,1010-KX-001 1W-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A014,Check cooler for gas and liquid leaks,1,W,44,1,1010-KX-001 1W-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A02,Check EJW and AUX header tank and top up as required,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A012,Check lube oil filter DP,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A015,Listen to and observe fan operation checking for belt slippage,1,W,44,1,1010-KX-001 1W-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A07,Check oil storage tank and arrange for filling as required,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - HP Compressor Package 1,GIDG COMP 1010-KX-001,1010-KX-001,Satellite-COM-OEC-GIDG_A04,Blowdown of Bidell level bridles,2,D,44,1,1010-KX-001 2D-44-01-,,OEC Tasks List,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A017,"Inspect the cross travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A06,Lubricate and re-check the movement,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A011,Inspect the Jib for bends or twisting due to overload or impact,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A07,Change out chain block with a replacement that is certified and has a current test tag,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A02,Ensure Equipment Number is clearly displayed on the Bridge Beam,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A04,Ensure Direction of travel signage is clearly visible,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A09,Ensure that any tag details clearly identify the issue,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A01,Inspect the signage on the crane,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A03,Ensure Rated Capacity is clearly displayed on the Bridge Beam and Hook,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A013,"Inspect the long travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A05,Check for free slewing movement through the Jib's full radius,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A010,"Inspect the post for signs of damage from external impact, loss of protective coatings and corrosion",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A08,"Inspect the concrete foundation block for cracks, loose or corroded bolts",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,1
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0002,K170-CR-0002,Crane-Jib-GIDG_A012,"Inspect jib end stops for distortion, loose or missing bolts or missing buffers",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A07,Change out chain block with a replacement that is certified and has a current test tag,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,1
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A02,Ensure Equipment Number is clearly displayed on the Bridge Beam,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A04,Ensure Direction of travel signage is clearly visible,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A09,Ensure that any tag details clearly identify the issue,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A01,Inspect the signage on the crane,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A03,Ensure Rated Capacity is clearly displayed on the Bridge Beam and Hook,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,1
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A011,Inspect the Jib for bends or twisting due to overload or impact,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A05,Check for free slewing movement through the Jib's full radius,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A06,Lubricate and re-check the movement,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A013,"Inspect the long travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A010,"Inspect the post for signs of damage from external impact, loss of protective coatings and corrosion",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A08,"Inspect the concrete foundation block for cracks, loose or corroded bolts",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0001,K170-CR-0001,Crane-Jib-GIDG_A012,"Inspect jib end stops for distortion, loose or missing bolts or missing buffers",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2005.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A022,"Inspect end stops for distortion, loose or missing bolts or missing buffers",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A023,Repair damaged end stop if possible,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A020,Inspect the Bogies and End Carriages for perished or missing buffers and loose bolts,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A019,Replace all loose or missing bolts and tighten to the OEM specified torque,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A014,"Inspect the crab trolley for perished or missing buffers, signs of overload and loose bolts",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A021,"Inspect the Long Travel Rails and Supports for missing or loose hook bolts or other rail fixings, tighten if possible",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A02,Ensure Equipment Number is clearly displayed on the Bridge Beam,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A01,Inspect the signage on the crane,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A03,Ensure Rated Capacity is clearly displayed on the Bridge Beam and Hook,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A04,Operate the long travel chain wheel through the full length of travel to ensure correct operation,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A015,Repairs or replacement of bolts and buffers,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A024,"Inspect the long travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A016,Change out chain block with a replacement that is certified and has a current test tag,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A010,Remove all foreign material from platforms and walkways,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A05,Disassemble and lubricate the long travel drive,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A011,Ensure one square metre of clear area is at the foot of all ladders,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A09,Ensure the self closing access gates operate correctly,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A013,Clean any foreign material build up from running surfaces,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A012,Inspect the crane structure and all running surfaces for build up foreign material,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A07,Inspect the full length of the hand chain for cracked links or sharp edges or if the chain guide is damaged or missing,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A017,"Inspect the cross travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A06,Re-check the operation,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A018,Inspect the bridge beam bolted connections for loose or missing bolts,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0004,K170-CR-0004,Crane-Monorail-GIDG_A08,"Inspect the Platforms, Ladders and Walkways for mechanical damage or loose fixings",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A010,Remove all foreign material from platforms and walkways,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,1
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A05,Disassemble and lubricate the long travel drive,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A016,Change out chain block with a replacement that is certified and has a current test tag,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A04,Operate the long travel chain wheel through the full length of travel to ensure correct operation,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A015,Repairs or replacement of bolts and buffers,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A024,"Inspect the long travel wheels for wear, lubricate if required",1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
Gidgealpa Gas Satellite - Compression - Mobile Compressor Package K170,GIDG COMP K170-CR-0003,K170-CR-0003,Crane-Monorail-GIDG_A019,Replace all loose or missing bolts and tighten to the OEM specified torque,1,Y,21,0,,,INSPECT-PM-CR.MO-003628-C-2007.docx,
